(-33.692484507352127, 0.6000000000000001, 1.0);[161, 212]
(-95.523146366684898, 0.1, 0.4);[163, 198]
(-173.32460902290546, 0.5, 0.5);[169, 209]
(-75.695807168270775, 0.1, 0.4);[182, 208]
(-55.132710466017109, 0.1, 0.5);[161, 211]
(-94.738091257656734, 0.1, 0.30000000000000004);[161, 200]
(-106.32026110821151, 0.1, 0.30000000000000004);[167, 189]
(-35.387805600399837, 0.1, 0.6000000000000001);[186, 206]
(-36.334779133880787, 0.1, 0.6000000000000001);[187, 179]
(-296.33826172382152, 0.7000000000000001, 0.4);[164, 196]
(-54.791833051907261, 0.1, 0.5);[148, 158]
(-54.893254513582605, 0.1, 0.5);[183, 205]
(-110.3081396631505, 0.1, 0.30000000000000004);[169, 185]
(-78.274033053395712, 0.30000000000000004, 0.6000000000000001);[137, 213]
(-40.507797664060298, 0.1, 0.5);[163, 225]
(-117.13624254774214, 0.1, 0.30000000000000004);[165, 194]
(-91.549140210213736, 0.1, 0.30000000000000004);[185, 214]
(-80.282247953041789, 0.1, 0.4);[159, 191]
(-34.645417722802819, 0.1, 0.6000000000000001);[223, 158]
(-58.185204249775438, 0.2, 0.6000000000000001);[153, 235]
(-70.378434248061509, 0.4, 0.7000000000000001);[154, 218]
(-249.09670738457706, 0.2, 0.2);[166, 201]
(-63.650156104375931, 0.1, 0.4);[168, 183]
(-112.93239400180828, 0.2, 0.4);[173, 199]
(-59.371051526722354, 0.1, 0.4);[176, 203]
(-69.952859628099574, 0.4, 0.7000000000000001);[142, 193]
(-79.025410188782544, 0.2, 0.5);[147, 217]
(-154.5474754392508, 0.30000000000000004, 0.4);[155, 202]
(-106.85576198068411, 0.1, 0.30000000000000004);[177, 177]
(-40.99411559904307, 0.1, 0.5);[194, 168]
(-63.026593390633145, 0.1, 0.4);[139, 222]
(-72.18655425414633, 0.1, 0.4);[156, 186]
(-106.29968818132154, 0.1, 0.30000000000000004);[178, 195]
(-129.38151237323459, 0.2, 0.4);[157, 198]
(-71.32455557591112, 0.1, 0.4);[146, 220]
(-45.241464010770052, 0.1, 0.5);[150, 227]
(-82.700042393614922, 0.2, 0.5);[133, 191]
(-120.56542699056241, 0.2, 0.4);[171, 207]
(-50.356007995632893, 0.1, 0.5);[161, 200]
(-231.97665162048023, 0.2, 0.2);[166, 199]
(-43.51309040055763, 0.5, 0.9);[158, 205]
(-47.570461098228655, 0.9, 1.0);[190, 210]
(-66.984376532381063, 0.1, 0.4);[125, 193]
(-513.40580668647112, 0.7000000000000001, 0.2);[155, 200]
(-220.44416432879271, 0.30000000000000004, 0.30000000000000004);[157, 206]
(-39.98840549942976, 0.2, 0.7000000000000001);[161, 213]
(-109.50908055437847, 0.1, 0.30000000000000004);[142, 218]
(-80.343144251291406, 0.1, 0.4);[152, 193]
(-45.164901356284524, 0.1, 0.5);[152, 188]
(-50.703707656754489, 0.1, 0.5);[165, 179]
(-62.638216124205556, 0.2, 0.6000000000000001);[170, 218]
(-34.671562970664397, 0.4, 0.9);[172, 219]
(-35.770973828850245, 0.1, 0.6000000000000001);[177, 211]
(-123.79855149293606, 0.2, 0.4);[162, 206]
(-83.010541915124136, 0.2, 0.5);[147, 212]
(-41.229094893596731, 0.1, 0.5);[154, 183]
(-206.20921151814122, 0.1, 0.1);[164, 217]
(-50.631961018704409, 0.1, 0.5);[169, 183]
(-63.746821789731548, 0.1, 0.4);[160, 173]
(-71.850952644476934, 0.1, 0.4);[170, 181]
(-72.083560640160229, 0.1, 0.4);[174, 198]
(-35.752371596188596, 0.1, 0.6000000000000001);[147, 218]
(-63.032902814836703, 0.1, 0.4);[140, 208]
(-67.226011713116932, 0.1, 0.4);[141, 194]
(-169.94906924920556, 0.2, 0.30000000000000004);[167, 204]
(-39.383983042892936, 0.30000000000000004, 0.8);[153, 229]
(-248.98370447419865, 0.5, 0.4);[164, 213]
(-108.40748580575654, 0.30000000000000004, 0.5);[140, 213]
(-167.32334505739442, 0.2, 0.30000000000000004);[156, 189]
(-505.2952792453969, 0.7000000000000001, 0.2);[154, 200]
(-91.052365885174751, 0.1, 0.30000000000000004);[164, 224]
(-59.340482916642827, 0.1, 0.4);[136, 197]
(-45.689809781183051, 0.1, 0.5);[179, 206]
(-172.08853592270879, 0.2, 0.30000000000000004);[156, 193]
(-45.551102880286997, 0.1, 0.5);[170, 218]
(-127.06951190486195, 0.1, 0.2);[164, 189]
(-40.573488330206658, 0.2, 0.7000000000000001);[153, 206]
(-66.732181359296803, 0.1, 0.4);[175, 202]
(-45.341799993080571, 0.1, 0.5);[163, 200]
(-39.935596919276811, 0.2, 0.7000000000000001);[159, 212]
(-101.28105662306211, 0.4, 0.6000000000000001);[163, 203]
(-43.78438066108621, 0.5, 0.9);[114, 177]
(-108.97380918096303, 0.1, 0.30000000000000004);[156, 201]
(-163.19846269701955, 0.30000000000000004, 0.4);[171, 202]
(-49.307632296998683, 0.1, 0.5);[135, 194]
(-54.871301200948885, 0.1, 0.5);[150, 188]
(-75.755728678783967, 0.1, 0.4);[145, 192]
(-169.40588765097331, 0.2, 0.30000000000000004);[157, 188]
(-45.363836578179928, 0.1, 0.5);[162, 206]
(-119.41690520595814, 0.2, 0.4);[162, 197]
(-41.161386978231683, 0.1, 0.5);[167, 190]
(-49.899297614526851, 0.1, 0.5);[162, 198]
(-50.105081125412326, 0.1, 0.5);[165, 229]
(-36.34819068062491, 0.1, 0.6000000000000001);[186, 187]
(-35.022889975223549, 0.4, 0.9);[194, 218]
(-291.66259397528825, 0.7000000000000001, 0.4);[156, 203]
(-53.292061832153699, 0.30000000000000004, 0.7000000000000001);[126, 215]
(-225.90991936880934, 0.30000000000000004, 0.30000000000000004);[160, 189]
(-66.790296509798168, 0.1, 0.4);[147, 236]
(-39.941731987682445, 0.2, 0.7000000000000001);[138, 202]
(-40.903978086458288, 0.1, 0.5);[160, 198]
(-71.59396949493609, 0.1, 0.4);[166, 200]
(-59.461090394882355, 0.1, 0.4);[160, 216]
(-59.584374293332218, 0.1, 0.4);[140, 195]
(-35.822038865407578, 0.1, 0.6000000000000001);[154, 234]
(-64.066378780947161, 0.1, 0.4);[161, 198]
(-36.320661126512235, 0.1, 0.6000000000000001);[191, 177]
(-173.54933038069908, 0.2, 0.30000000000000004);[158, 209]
(-76.437483851449727, 0.1, 0.4);[155, 187]
(-211.45513722278866, 0.30000000000000004, 0.30000000000000004);[169, 217]
(-64.138357851654831, 0.1, 0.4);[166, 156]
(-34.961027894378226, 0.1, 0.6000000000000001);[203, 162]
(-84.163734872921211, 0.1, 0.30000000000000004);[160, 226]
(-35.443734444097032, 0.1, 0.6000000000000001);[123, 189]
(-86.976624808596696, 0.2, 0.5);[165, 208]
(-35.543158190708866, 0.1, 0.6000000000000001);[168, 216]
(-81.755857916745441, 0.30000000000000004, 0.6000000000000001);[172, 209]
(-50.192004764126771, 0.1, 0.5);[179, 160]
(-34.60850561476574, 0.4, 0.9);[155, 221]
(-103.09475040264553, 0.1, 0.30000000000000004);[153, 197]
(-67.748038804494627, 0.1, 0.4);[184, 211]
(-67.446959881536202, 0.1, 0.4);[128, 205]
(-50.231108293395053, 0.1, 0.5);[129, 190]
(-35.552786703934558, 0.1, 0.6000000000000001);[199, 181]
(-163.91124871655325, 0.2, 0.30000000000000004);[159, 184]
(-35.624322817802607, 0.1, 0.6000000000000001);[169, 185]
(-360.8289505054214, 0.6000000000000001, 0.30000000000000004);[164, 200]
(-63.620164413706362, 0.1, 0.4);[142, 201]
(-72.113762942212844, 0.1, 0.4);[153, 231]
(-125.98610181796204, 0.2, 0.4);[168, 209]
(-74.474451460145062, 0.30000000000000004, 0.6000000000000001);[183, 223]
(-75.675603109474594, 0.1, 0.4);[185, 213]
(-40.857698076352648, 0.1, 0.6000000000000001);[161, 188]
(-181.60534592120882, 0.2, 0.30000000000000004);[161, 200]
(-35.799129919475632, 0.1, 0.6000000000000001);[180, 218]
(-355.50408659819215, 0.4, 0.2);[165, 208]
(-41.787924276352506, 0.1, 0.5);[175, 156]
(-35.47816492761627, 0.1, 0.6000000000000001);[183, 202]
(-59.052668481823581, 0.2, 0.6000000000000001);[151, 169]
(-45.474027456599316, 0.1, 0.5);[165, 216]
(-105.40384330407221, 0.1, 0.30000000000000004);[130, 220]
(-36.054123539324983, 0.1, 0.6000000000000001);[197, 153]
(-53.78337318871592, 0.1, 0.5);[171, 169]
(-39.371418281868777, 0.30000000000000004, 0.8);[135, 224]
(-125.74987783893032, 0.2, 0.4);[170, 205]
(-78.902616525691414, 0.2, 0.5);[162, 201]
(-105.505348423608, 0.1, 0.30000000000000004);[161, 187]
(-43.242627440854804, 1.2000000000000002, 1.1);[135, 191]
(-41.520452484213855, 0.1, 0.5);[159, 179]
(-44.89283984624182, 0.1, 0.5);[167, 205]
(-55.534318946078479, 0.1, 0.5);[158, 210]
(-119.2504443334232, 0.2, 0.4);[137, 212]
(-35.388504781078602, 0.1, 0.6000000000000001);[168, 197]
(-59.147166483655973, 0.1, 0.4);[166, 210]
(-35.813549285378713, 0.1, 0.6000000000000001);[102, 208]
(-50.197490502798004, 0.1, 0.5);[139, 250]
(-35.31004319326464, 0.1, 0.6000000000000001);[174, 194]
(-83.9155777911771, 0.2, 0.5);[113, 196]
(-111.32006929923863, 0.30000000000000004, 0.5);[163, 187]
(-80.205276276632773, 0.1, 0.4);[151, 196]
(-59.231851182023149, 0.1, 0.4);[162, 218]
(-66.39875747631946, 0.4, 0.7000000000000001);[202, 193]
(-88.68065788841254, 0.1, 0.30000000000000004);[168, 186]
(-90.805561168125379, 0.1, 0.30000000000000004);[176, 210]
(-41.224034643831999, 0.1, 0.5);[176, 206]
(-461.32825393996137, 0.6000000000000001, 0.2);[158, 196]
(-471.54306386774721, 0.6000000000000001, 0.2);[161, 196]
(-50.334164088344757, 0.1, 0.5);[153, 192]
(-139.43139095191421, 0.1, 0.2);[160, 205]
(-54.357354097556431, 0.1, 0.5);[198, 186]
(-133.61777459569603, 0.1, 0.2);[178, 211]
(-97.92736102829744, 0.1, 0.30000000000000004);[149, 213]
(-547.78948726730164, 0.9, 0.2);[157, 197]
(-76.507088788515304, 0.1, 0.4);[176, 224]
(-122.93157002609385, 0.2, 0.4);[169, 203]
(-59.338201677346582, 0.1, 0.4);[169, 226]
(-347.02596809486482, 0.9, 0.4);[156, 194]
(-79.716628909963021, 0.1, 0.4);[150, 208]
(-35.533933295149055, 0.1, 0.6000000000000001);[157, 236]
(-63.181738575535789, 0.1, 0.4);[189, 218]
(-136.81441726721937, 0.1, 0.2);[170, 196]
(-36.259777575316342, 0.1, 0.6000000000000001);[167, 163]
(-35.329408058844031, 0.1, 0.6000000000000001);[167, 209]
(-83.733335721278195, 0.2, 0.5);[126, 194]
(-39.084545782005463, 0.30000000000000004, 0.8);[164, 219]
(-237.20524177170387, 0.2, 0.2);[154, 200]
(-75.604193207092109, 0.1, 0.4);[183, 179]
(-111.90668214924986, 0.30000000000000004, 0.5);[130, 182]
(-120.8338187796021, 0.2, 0.4);[166, 202]
(-45.726779128849849, 0.1, 0.5);[152, 218]
(-80.122463430141849, 0.1, 0.4);[166, 181]
(-173.43288382669326, 0.5, 0.5);[153, 204]
(-36.801015669576579, 0.1, 0.6000000000000001);[182, 179]
(-62.58599433045849, 0.2, 0.6000000000000001);[103, 188]
(-108.98583203723818, 0.1, 0.30000000000000004);[171, 196]
(-40.080796372824899, 0.2, 0.7000000000000001);[136, 229]
(-67.568703352612658, 0.1, 0.4);[185, 194]
(-63.739950138426188, 0.1, 0.4);[182, 186]
(-71.568784882488913, 0.1, 0.4);[170, 171]
(-83.25033451312099, 0.2, 0.5);[148, 224]
(-34.177678978543007, 0.6000000000000001, 1.0);[149, 225]
(-142.4019176454992, 0.1, 0.2);[167, 194]
(-224.04802879195381, 0.30000000000000004, 0.30000000000000004);[158, 211]
(-563.88695901903066, 0.6000000000000001, 0.1);[154, 197]
(-35.937757608507077, 0.1, 0.6000000000000001);[144, 191]
(-55.249477369284662, 0.1, 0.5);[201, 118]
(-50.924141708765049, 0.1, 0.5);[170, 141]
(-186.09899821399935, 0.5, 0.5);[161, 199]
(-123.83230884880504, 0.2, 0.4);[160, 205]
(-39.859053899999289, 0.2, 0.7000000000000001);[170, 189]
(-136.71199847006017, 0.1, 0.2);[165, 202]
(-224.20226722451909, 0.30000000000000004, 0.30000000000000004);[164, 200]
(-113.45811808489536, 0.1, 0.30000000000000004);[175, 222]
(-180.28115877555348, 0.4, 0.5);[151, 184]
(-54.355725982572224, 0.1, 0.5);[149, 174]
(-139.22091676849283, 0.1, 0.2);[158, 205]
(-49.0003195471906, 0.1, 0.5);[150, 231]
(-89.89881262846049, 0.2, 0.5);[164, 207]
(-119.94185555603613, 0.2, 0.4);[170, 192]
(-36.098933450248701, 0.1, 0.6000000000000001);[118, 187]
(-431.06242619903935, 0.8, 0.30000000000000004);[159, 200]
(-50.545903775334466, 0.1, 0.5);[171, 208]
(-49.666448744635744, 0.1, 0.5);[156, 150]
(-116.81722643380483, 0.2, 0.4);[122, 214]
(-35.779819494066253, 0.1, 0.6000000000000001);[188, 192]
(-75.773124985600916, 0.1, 0.4);[177, 178]
(-145.49189225943212, 0.1, 0.2);[155, 199]
(-44.126783656911861, 0.5, 0.9);[123, 196]
(-35.125254107274479, 0.1, 0.6000000000000001);[151, 229]
(-35.212924526660935, 0.1, 0.6000000000000001);[197, 209]
(-35.964809654364892, 0.1, 0.6000000000000001);[161, 192]
(-309.65371299255423, 0.30000000000000004, 0.2);[162, 192]
(-81.352897532028734, 0.30000000000000004, 0.6000000000000001);[104, 173]
(-54.287277352229665, 0.1, 0.5);[125, 221]
(-50.011186249821556, 0.1, 0.5);[166, 216]
(-41.244410596539936, 0.1, 0.5);[170, 196]
(-35.788446739666355, 0.1, 0.6000000000000001);[185, 227]
(-62.520905404215029, 0.2, 0.6000000000000001);[187, 199]
(-59.330910071948608, 0.1, 0.4);[149, 191]
(-109.60690418161394, 0.1, 0.30000000000000004);[168, 188]
(-34.31949978986858, 0.4, 0.9);[175, 222]
(-130.80645070723261, 0.1, 0.2);[142, 163]
(-43.450234505585335, 0.5, 0.9);[163, 224]
(-46.152488628145761, 0.1, 0.5);[180, 178]
(-340.46441158199758, 0.2, 0.1);[164, 192]
(-53.448416943540785, 0.30000000000000004, 0.7000000000000001);[173, 207]
(-94.697095543806313, 0.1, 0.30000000000000004);[158, 189]
(-35.388671506925803, 0.1, 0.6000000000000001);[136, 206]
(-113.5422527516057, 0.1, 0.30000000000000004);[157, 201]
(-55.481086428958463, 0.1, 0.5);[163, 184]
(-243.99163548012626, 0.2, 0.2);[155, 182]
(-36.177119959074695, 0.1, 0.6000000000000001);[133, 178]
(-91.151549270709239, 0.1, 0.30000000000000004);[179, 202]
(-67.799731693776792, 0.1, 0.4);[135, 177]
(-67.120238625410423, 0.1, 0.4);[140, 218]
(-90.802126380135519, 0.1, 0.30000000000000004);[158, 217]
(-87.466762697405201, 0.1, 0.30000000000000004);[142, 227]
(-161.35890242126342, 0.2, 0.30000000000000004);[148, 207]
(-63.939632807042912, 0.1, 0.4);[191, 202]
(-63.304974065753299, 0.1, 0.4);[197, 185]
(-190.07708150576806, 0.1, 0.1);[157, 211]
(-123.83068487084296, 0.2, 0.4);[169, 195]
(-115.60450570931359, 0.2, 0.4);[166, 216]
(-34.29691102037259, 0.4, 0.9);[184, 228]
(-152.03141846234783, 0.1, 0.2);[160, 195]
(-82.553964498777006, 0.2, 0.5);[209, 156]
(-241.40047843579413, 0.2, 0.2);[163, 200]
(-71.526002821674197, 0.1, 0.4);[140, 206]
(-181.54303741029469, 0.2, 0.30000000000000004);[151, 187]
(-86.981910303864794, 0.2, 0.5);[152, 202]
(-299.06991004909861, 0.30000000000000004, 0.2);[149, 194]
(-46.377117936537367, 0.1, 0.5);[181, 163]
(-84.36993889567664, 0.1, 0.4);[158, 189]
(-54.307815032677468, 0.1, 0.5);[194, 188]
(-87.780242497397026, 0.1, 0.30000000000000004);[172, 217]
(-94.580766730025346, 0.1, 0.30000000000000004);[173, 200]
(-71.977973079620497, 0.1, 0.4);[178, 196]
(-33.970922999743451, 0.9, 1.1);[118, 201]
(-34.721105141860306, 0.1, 0.6000000000000001);[194, 119]
(-41.9132461472622, 0.1, 0.5);[144, 167]
(-432.94395204469862, 0.7000000000000001, 0.30000000000000004);[163, 198]
(-40.058856789184325, 0.2, 0.7000000000000001);[149, 198]
(-84.215403341877064, 0.1, 0.30000000000000004);[167, 204]
(-131.9841172372212, 0.2, 0.4);[159, 215]
(-86.534847805589635, 0.2, 0.5);[171, 211]
(-60.190751796157755, 0.1, 0.4);[186, 178]
(-59.83009305435322, 0.1, 0.4);[160, 190]
(-154.61701133224565, 0.30000000000000004, 0.4);[157, 208]
(-35.659500418374542, 0.1, 0.6000000000000001);[166, 174]
(-35.340506934141885, 0.1, 0.6000000000000001);[218, 195]
(-71.203592930101024, 0.1, 0.4);[168, 203]
(-128.19021710278059, 0.5, 0.6000000000000001);[153, 206]
(-126.11067968110089, 0.2, 0.4);[153, 206]
(-41.346012943425414, 0.1, 0.5);[140, 189]
(-59.365519091996156, 0.1, 0.4);[110, 195]
(-351.14223550633727, 0.6000000000000001, 0.30000000000000004);[135, 204]
(-51.691373853795341, 0.4, 0.8);[152, 216]
(-58.485208232015438, 0.2, 0.6000000000000001);[160, 218]
(-48.616139780879053, 0.6000000000000001, 0.9);[128, 166]
(-63.008526079925211, 0.1, 0.4);[173, 225]
(-60.676189125656023, 0.8, 0.9);[105, 192]
(-33.683931280241133, 0.9, 1.1);[102, 214]
(-41.063901399979308, 0.1, 0.5);[158, 193]
(-36.471630967085602, 0.1, 0.6000000000000001);[210, 178]
(-63.679524939958448, 0.1, 0.4);[156, 199]
(-98.258471215104308, 0.1, 0.30000000000000004);[171, 214]
(-45.632782017364299, 1.3, 1.1);[153, 238]
(-183.19870380986467, 0.5, 0.5);[162, 215]
(-45.510044217909417, 0.1, 0.5);[175, 165]
(-101.137852139218, 0.4, 0.6000000000000001);[149, 188]
(-125.57154667469983, 0.2, 0.4);[169, 195]
(-116.12878327478025, 0.2, 0.4);[169, 185]
(-34.565935056865563, 0.4, 0.9);[156, 224]
(-108.834202874105, 0.1, 0.30000000000000004);[165, 204]
(-45.169328439622561, 0.1, 0.5);[140, 189]
(-90.396183217017366, 0.2, 0.5);[157, 207]
(-66.49507975068552, 0.2, 0.6000000000000001);[162, 192]
(-35.67052024840752, 0.1, 0.6000000000000001);[151, 176]
(-46.291801324125103, 0.1, 0.5);[123, 184]
(-46.2039341489414, 0.1, 0.5);[171, 157]
(-35.703097526783424, 0.1, 0.6000000000000001);[197, 157]
(-101.31783727730868, 0.4, 0.6000000000000001);[151, 194]
(-58.90788769306242, 0.2, 0.6000000000000001);[169, 216]
(-86.195359154767189, 0.2, 0.5);[149, 186]
(-53.20040545982846, 0.30000000000000004, 0.7000000000000001);[163, 224]
(-133.53821759098773, 0.1, 0.2);[170, 189]
(-126.80754828684483, 0.1, 0.2);[163, 209]
(-136.44191264673873, 0.1, 0.2);[159, 203]
(-98.260863185581997, 0.1, 0.30000000000000004);[155, 190]
(-91.367516335343751, 0.1, 0.30000000000000004);[168, 209]
(-105.22970456284024, 0.1, 0.30000000000000004);[159, 170]
(-67.646432649197507, 0.1, 0.4);[139, 201]
(-59.437561711972933, 0.1, 0.4);[176, 179]
(-94.404710165685373, 0.1, 0.30000000000000004);[156, 201]
(-162.2136465286757, 0.1, 0.2);[158, 206]
(-75.918164967830052, 0.1, 0.4);[179, 195]
(-133.69506893741018, 0.1, 0.2);[164, 209]
(-59.854869319429241, 0.1, 0.4);[159, 146]
(-50.533836949624032, 0.1, 0.5);[162, 191]
(-75.929354862390824, 0.1, 0.4);[148, 196]
(-50.246640191634739, 0.1, 0.5);[133, 183]
(-85.34925005732542, 0.1, 0.5);[153, 189]
(-62.857345317449287, 0.1, 0.4);[182, 216]
(-179.01526592522782, 0.2, 0.30000000000000004);[147, 198]
(-120.80468086364463, 0.2, 0.4);[177, 188]
(-54.601204083992378, 0.1, 0.5);[199, 180]
(-126.20759194788725, 0.2, 0.4);[163, 193]
(-236.18836988347658, 0.2, 0.2);[160, 214]
(-90.238985002374747, 0.2, 0.5);[160, 216]
(-106.49222263912374, 0.1, 0.30000000000000004);[164, 185]
(-129.55469900870256, 0.2, 0.4);[149, 209]
(-121.70670574629325, 0.2, 0.4);[142, 231]
(-79.476535036081458, 0.1, 0.4);[186, 175]
(-94.648444423793222, 0.1, 0.30000000000000004);[135, 190]
(-67.661950864376124, 0.1, 0.4);[175, 176]
(-82.959832090864097, 0.2, 0.5);[168, 226]
(-68.405179455315363, 0.1, 0.4);[131, 198]
(-34.949349881857671, 0.30000000000000004, 0.8);[233, 143]
(-58.737870984254286, 0.2, 0.6000000000000001);[114, 210]
(-39.563949764574453, 0.2, 0.7000000000000001);[183, 226]
(-44.639593306130621, 0.1, 0.5);[102, 208]
(-36.270460306217295, 0.1, 0.6000000000000001);[183, 207]
(-50.416194021596148, 0.1, 0.5);[175, 201]
(-84.249321560038751, 0.1, 0.30000000000000004);[149, 211]
(-284.36981001332623, 0.4, 0.30000000000000004);[151, 194]
(-73.850834188653678, 0.4, 0.7000000000000001);[107, 211]
(-40.382788218028224, 0.2, 0.7000000000000001);[140, 210]
(-40.175848593817207, 0.2, 0.7000000000000001);[99, 237]
(-36.166372536280392, 0.1, 0.6000000000000001);[165, 221]
(-135.76088309016126, 0.1, 0.2);[140, 189]
(-45.846620899333963, 0.1, 0.5);[147, 200]
(-40.839085347247675, 0.1, 0.5);[167, 223]
(-44.895288842492597, 0.1, 0.5);[166, 224]
(-34.551803268389257, 0.4, 0.9);[167, 215]
(-91.549819067936994, 0.1, 0.30000000000000004);[158, 216]
(-109.31944136808286, 0.1, 0.30000000000000004);[175, 212]
(-41.466115824165023, 0.1, 0.5);[141, 168]
(-90.403047360448653, 0.2, 0.5);[165, 220]
(-35.043185105115704, 0.1, 0.6000000000000001);[168, 213]
(-119.05672885367204, 0.2, 0.4);[164, 191]
(-149.41545516581519, 0.1, 0.2);[170, 218]
(-62.955905358731151, 0.1, 0.4);[160, 214]
(-112.36428936069527, 0.30000000000000004, 0.5);[176, 163]
(-118.41601659215274, 0.30000000000000004, 0.5);[179, 127]
(-46.755877994714929, 0.4, 0.8);[163, 226]
(-39.986887031999018, 0.2, 0.7000000000000001);[192, 194]
(-44.708999925635048, 0.1, 0.5);[164, 211]
(-66.84654748573719, 0.1, 0.4);[182, 216]
(-44.594703099897735, 0.2, 0.7000000000000001);[168, 220]
(-87.544190102046187, 0.1, 0.30000000000000004);[132, 206]
(-42.963647640994871, 1.3, 1.1);[116, 218]
(-63.369373906411518, 0.1, 0.4);[123, 204]
(-50.128861589350727, 0.1, 0.5);[131, 205]
(-78.755233235851279, 0.30000000000000004, 0.6000000000000001);[155, 208]
(-45.201381454790798, 0.1, 0.5);[132, 203]
(-34.223687052054906, 0.7000000000000001, 1.0);[101, 251]
(-34.229313185364859, 0.4, 0.9);[159, 222]
(-133.5052118611799, 0.1, 0.2);[163, 196]
(-126.49410978748624, 0.2, 0.4);[159, 212]
(-62.878457500705068, 0.1, 0.4);[131, 216]
(-91.446421685466362, 0.1, 0.30000000000000004);[174, 184]
(-145.84226389476368, 0.1, 0.2);[158, 207]
(-40.43531419368918, 0.2, 0.7000000000000001);[177, 180]
(-389.11453425120663, 0.7000000000000001, 0.30000000000000004);[157, 195]
(-45.687815897303928, 0.1, 0.5);[182, 209]
(-356.8935893646123, 0.4, 0.2);[161, 198]
(-44.557403258606548, 0.2, 0.7000000000000001);[184, 220]
(-418.5283102406234, 0.8, 0.30000000000000004);[159, 199]
(-130.16577641348198, 0.1, 0.2);[158, 201]
(-348.4980129692342, 0.2, 0.1);[152, 204]
(-92.088220277286197, 0.1, 0.30000000000000004);[166, 201]
(-133.46906227827043, 0.1, 0.2);[157, 182]
(-307.1667477504007, 0.30000000000000004, 0.2);[174, 178]
(-148.64610780635826, 0.1, 0.2);[160, 219]
(-36.385926827156865, 0.1, 0.6000000000000001);[171, 161]
(-49.649881575011172, 0.1, 0.5);[128, 214]
(-71.249810073429913, 0.1, 0.4);[170, 217]
(-41.052548329078455, 0.1, 0.6000000000000001);[157, 174]
(-88.497218994701271, 0.1, 0.30000000000000004);[163, 204]
(-59.097747242148806, 0.1, 0.4);[189, 216]
(-41.142532832288616, 0.1, 0.5);[164, 191]
(-59.478740661981462, 0.1, 0.4);[163, 202]
(-63.949839071729315, 0.1, 0.4);[168, 207]
(-509.05211855378576, 1.2000000000000002, 0.30000000000000004);[158, 193]
(-67.624828190838556, 0.1, 0.4);[163, 190]
(-36.162683579062694, 0.1, 0.6000000000000001);[186, 205]
(-159.28118692283837, 0.1, 0.2);[159, 191]
(-225.70254983420881, 0.30000000000000004, 0.30000000000000004);[143, 184]
(-62.473194814223099, 0.2, 0.6000000000000001);[177, 209]
(-276.3311480551265, 0.4, 0.30000000000000004);[153, 192]
(-80.306741466734891, 0.1, 0.4);[183, 209]
(-49.364903178541304, 0.1, 0.5);[161, 228]
(-78.271706744180548, 0.30000000000000004, 0.6000000000000001);[164, 206]
(-336.19442935028974, 0.5, 0.30000000000000004);[157, 199]
(-75.734732080182013, 0.1, 0.4);[140, 189]
(-45.791582401783693, 0.1, 0.5);[162, 204]
(-75.29481780527351, 0.1, 0.4);[165, 194]
(-53.644928824864671, 0.4, 0.8);[142, 177]
(-130.68995200188834, 0.1, 0.2);[167, 203]
(-154.86212138324728, 0.30000000000000004, 0.4);[152, 208]
(-36.307217354441178, 0.1, 0.6000000000000001);[148, 201]
(-151.77485991397407, 0.7000000000000001, 0.6000000000000001);[172, 219]
(-35.490520857091035, 0.1, 0.6000000000000001);[127, 181]
(-54.519413275338728, 0.1, 0.5);[179, 169]
(-41.210573969489232, 0.1, 0.5);[194, 138]
(-35.741126277100996, 0.1, 0.6000000000000001);[165, 219]
(-45.263831850830563, 0.1, 0.5);[153, 222]
(-35.43114944421923, 0.1, 0.6000000000000001);[182, 125]
(-67.474162541341116, 0.1, 0.4);[163, 220]
(-41.04719353441488, 0.1, 0.5);[131, 204]
(-118.49239781915098, 0.30000000000000004, 0.5);[162, 207]
(-58.753477104676087, 0.2, 0.6000000000000001);[173, 202]
(-79.556126346940957, 0.1, 0.4);[171, 210]
(-53.016000252395031, 0.30000000000000004, 0.7000000000000001);[163, 243]
(-93.887336788595164, 0.2, 0.5);[145, 205]
(-35.271671191782872, 0.1, 0.6000000000000001);[126, 148]
(-78.515881818277705, 1.1, 0.9);[175, 223]
(-110.57895845893988, 0.1, 0.30000000000000004);[166, 207]
(-49.782083119002912, 0.1, 0.5);[129, 198]
(-35.036451446454237, 0.4, 0.9);[119, 210]
(-106.1507349805396, 0.1, 0.30000000000000004);[155, 223]
(-166.10883216133584, 0.30000000000000004, 0.4);[137, 198]
(-91.010705281540652, 0.1, 0.30000000000000004);[105, 209]
(-333.67473509085227, 0.8, 0.4);[160, 202]
(-41.163718686906407, 1.9000000000000001, 1.2000000000000002);[140, 208]
(-58.453218018484492, 0.2, 0.6000000000000001);[121, 202]
(-178.18369996325234, 0.2, 0.30000000000000004);[162, 197]
(-465.23593785278803, 0.6000000000000001, 0.2);[165, 214]
(-71.288375054463515, 0.1, 0.4);[161, 198]
(-139.63447045366394, 0.1, 0.2);[155, 206]
(-202.38017938697541, 0.4, 0.4);[161, 202]
(-54.153300808421974, 0.1, 0.5);[162, 200]
(-98.174956378177882, 0.1, 0.30000000000000004);[153, 195]
(-169.66078859754342, 0.2, 0.30000000000000004);[167, 206]
(-98.293581668344842, 0.1, 0.30000000000000004);[167, 185]
(-40.511647255625917, 0.1, 0.6000000000000001);[170, 204]
